GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHH,AIANHHA,TRACTA,C_CITYA,COUNTY,COUNTYA,CTY_SUB,CTY_SUBA,DIVISION,DIVISIONA,MSA_CMSA,MSA_CMSAA,PLACE,PLACEA,PMSA,PMSAA,REGION,REGIONA,STATE,STATEA,URB_AREA,URB_AREAA,ANPSADPI,FGW001
G3800910,1990,"","","","","","","",Steele,091,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Steele County,28022400
G3800930,1990,"","","","","","","",Stutsman,093,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Stutsman County,249387007
G3800950,1990,"","","","","","","",Towner,095,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Towner County,32806219
G3800970,1990,"","","","","","","",Traill,097,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Traill County,89595463
G3800990,1990,"","","","","","","",Walsh,099,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Walsh County,145030923
G3801010,1990,"","","","","","","",Ward,101,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Ward County,606090682
G3801030,1990,"","","","","","","",Wells,103,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Wells County,57922727
G3801050,1990,"","","","","","","",Williams,105,"","","",4,"",9999,"","","",9999,"",2,North Dakota,38,"","",Williams County,232742876
G3900010,1990,"","","","","","","",Adams,001,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Adams County,210937660
G3900030,1990,"","","","","","","",Allen,003,"","","",3,"",4320,"","","",9999,"",2,Ohio,39,"","",Allen County,1276208336
G3900050,1990,"","","","","","","",Ashland,005,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Ashland County,547789514
G3900070,1990,"","","","","","","",Ashtabula,007,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Ashtabula County,1056184406
G3900090,1990,"","","","","","","",Athens,009,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Athens County,517383173
G3900110,1990,"","","","","","","",Auglaize,011,"","","",3,"",4320,"","","",9999,"",2,Ohio,39,"","",Auglaize County,550049106
G3900130,1990,"","","","","","","",Belmont,013,"","","",3,"",9000,"","","",9999,"",2,Ohio,39,"","",Belmont County,726474034
G3900150,1990,"","","","","","","",Brown,015,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Brown County,364099318
G3900170,1990,"","","","","","","",Butler,017,"","","",3,"",1642,"","","",3200,"",2,Ohio,39,"","",Butler County,4018552579
G3900190,1990,"","","","","","","",Carroll,019,"","","",3,"",1320,"","","",9999,"",2,Ohio,39,"","",Carroll County,280859741
G3900210,1990,"","","","","","","",Champaign,021,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Champaign County,446259462
G3900230,1990,"","","","","","","",Clark,023,"","","",3,"",2000,"","","",9999,"",2,Ohio,39,"","",Clark County,1801362858
G3900250,1990,"","","","","","","",Clermont,025,"","","",3,"",1642,"","","",1640,"",2,Ohio,39,"","",Clermont County,1991011651
G3900270,1990,"","","","","","","",Clinton,027,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Clinton County,411949587
G3900290,1990,"","","","","","","",Columbiana,029,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Columbiana County,1139229199
G3900310,1990,"","","","","","","",Coshocton,031,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Coshocton County,375042004
G3900330,1990,"","","","","","","",Crawford,033,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Crawford County,542558763
G3900350,1990,"","","","","","","",Cuyahoga,035,"","","",3,"",1692,"","","",1680,"",2,Ohio,39,"","",Cuyahoga County,20834086066
G3900370,1990,"","","","","","","",Darke,037,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Darke County,617855251
G3900390,1990,"","","","","","","",Defiance,039,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Defiance County,490475498
G3900410,1990,"","","","","","","",Delaware,041,"","","",3,"",1840,"","","",9999,"",2,Ohio,39,"","",Delaware County,1157104564
G3900430,1990,"","","","","","","",Erie,043,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Erie County,1052245777
G3900450,1990,"","","","","","","",Fairfield,045,"","","",3,"",1840,"","","",9999,"",2,Ohio,39,"","",Fairfield County,1392088625
G3900470,1990,"","","","","","","",Fayette,047,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Fayette County,280662821
G3900490,1990,"","","","","","","",Franklin,049,"","","",3,"",1840,"","","",9999,"",2,Ohio,39,"","",Franklin County,14175341858
G3900510,1990,"","","","","","","",Fulton,051,"","","",3,"",8400,"","","",9999,"",2,Ohio,39,"","",Fulton County,477274234
G3900530,1990,"","","","","","","",Gallia,053,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Gallia County,296482195
G3900550,1990,"","","","","","","",Geauga,055,"","","",3,"",1692,"","","",1680,"",2,Ohio,39,"","",Geauga County,1421998424
G3900570,1990,"","","","","","","",Greene,057,"","","",3,"",2000,"","","",9999,"",2,Ohio,39,"","",Greene County,1941436629
G3900590,1990,"","","","","","","",Guernsey,059,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Guernsey County,383329333
G3900610,1990,"","","","","","","",Hamilton,061,"","","",3,"",1642,"","","",1640,"",2,Ohio,39,"","",Hamilton County,13150712410
G3900630,1990,"","","","","","","",Hancock,063,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Hancock County,925299153
G3900650,1990,"","","","","","","",Hardin,065,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Hardin County,334394188
G3900670,1990,"","","","","","","",Harrison,067,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Harrison County,145031215
G3900690,1990,"","","","","","","",Henry,069,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Henry County,350801879
G3900710,1990,"","","","","","","",Highland,071,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Highland County,350372158
G3900730,1990,"","","","","","","",Hocking,073,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Hocking County,258128930
G3900750,1990,"","","","","","","",Holmes,075,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Holmes County,298843199
G3900770,1990,"","","","","","","",Huron,077,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Huron County,647929903
G3900790,1990,"","","","","","","",Jackson,079,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Jackson County,277061988
G3900810,1990,"","","","","","","",Jefferson,081,"","","",3,"",8080,"","","",9999,"",2,Ohio,39,"","",Jefferson County,872499734
G3900830,1990,"","","","","","","",Knox,083,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Knox County,496803276
G3900850,1990,"","","","","","","",Lake,085,"","","",3,"",1692,"","","",1680,"",2,Ohio,39,"","",Lake County,3310466943
G3900870,1990,"","","","","","","",Lawrence,087,"","","",3,"",3400,"","","",9999,"",2,Ohio,39,"","",Lawrence County,574218876
G3900890,1990,"","","","","","","",Licking,089,"","","",3,"",1840,"","","",9999,"",2,Ohio,39,"","",Licking County,1635531221
G3900910,1990,"","","","","","","",Logan,091,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Logan County,495142438
G3900930,1990,"","","","","","","",Lorain,093,"","","",3,"",1692,"","","",4440,"",2,Ohio,39,"","",Lorain County,3415521485
G3900950,1990,"","","","","","","",Lucas,095,"","","",3,"",8400,"","","",9999,"",2,Ohio,39,"","",Lucas County,6323818716
G3900970,1990,"","","","","","","",Madison,097,"","","",3,"",1840,"","","",9999,"",2,Ohio,39,"","",Madison County,422621891
G3900990,1990,"","","","","","","",Mahoning,099,"","","",3,"",9320,"","","",9999,"",2,Ohio,39,"","",Mahoning County,3051787426
G3901010,1990,"","","","","","","",Marion,101,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Marion County,726622975
G3901030,1990,"","","","","","","",Medina,103,"","","",3,"",1692,"","","",1680,"",2,Ohio,39,"","",Medina County,1808025285
G3901050,1990,"","","","","","","",Meigs,105,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Meigs County,197299184
G3901070,1990,"","","","","","","",Mercer,107,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Mercer County,455944278
G3901090,1990,"","","","","","","",Miami,109,"","","",3,"",2000,"","","",9999,"",2,Ohio,39,"","",Miami County,1288921732
G3901110,1990,"","","","","","","",Monroe,111,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Monroe County,140337662
G3901130,1990,"","","","","","","",Montgomery,113,"","","",3,"",2000,"","","",9999,"",2,Ohio,39,"","",Montgomery County,8250419404
G3901150,1990,"","","","","","","",Morgan,115,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Morgan County,130920311
G3901170,1990,"","","","","","","",Morrow,117,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Morrow County,292374333
G3901190,1990,"","","","","","","",Muskingum,119,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Muskingum County,882592034
G3901210,1990,"","","","","","","",Noble,121,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Noble County,101833064
G3901230,1990,"","","","","","","",Ottawa,123,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Ottawa County,562716727
G3901250,1990,"","","","","","","",Paulding,125,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Paulding County,229600437
G3901270,1990,"","","","","","","",Perry,127,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Perry County,290115219
G3901290,1990,"","","","","","","",Pickaway,129,"","","",3,"",1840,"","","",9999,"",2,Ohio,39,"","",Pickaway County,504175044
G3901310,1990,"","","","","","","",Pike,131,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Pike County,212468027
G3901330,1990,"","","","","","","",Portage,133,"","","",3,"",1692,"","","",0080,"",2,Ohio,39,"","",Portage County,1751791352
G3901350,1990,"","","","","","","",Preble,135,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Preble County,456846373
G3901370,1990,"","","","","","","",Putnam,137,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Putnam County,403408812
G3901390,1990,"","","","","","","",Richland,139,"","","",3,"",4800,"","","",9999,"",2,Ohio,39,"","",Richland County,1565834598
G3901410,1990,"","","","","","","",Ross,141,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Ross County,720945354
G3901430,1990,"","","","","","","",Sandusky,143,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Sandusky County,750604296
G3901450,1990,"","","","","","","",Scioto,145,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Scioto County,729015290
G3901470,1990,"","","","","","","",Seneca,147,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Seneca County,661375101
G3901490,1990,"","","","","","","",Shelby,149,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Shelby County,584219557
G3901510,1990,"","","","","","","",Stark,151,"","","",3,"",1320,"","","",9999,"",2,Ohio,39,"","",Stark County,4736906202
G3901530,1990,"","","","","","","",Summit,153,"","","",3,"",1692,"","","",0080,"",2,Ohio,39,"","",Summit County,7374388014
G3901550,1990,"","","","","","","",Trumbull,155,"","","",3,"",9320,"","","",9999,"",2,Ohio,39,"","",Trumbull County,2916912175
G3901570,1990,"","","","","","","",Tuscarawas,157,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Tuscarawas County,933139465
G3901590,1990,"","","","","","","",Union,159,"","","",3,"",1840,"","","",9999,"",2,Ohio,39,"","",Union County,424873676
G3901610,1990,"","","","","","","",Van Wert,161,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Van Wert County,359831252
G3901630,1990,"","","","","","","",Vinton,163,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Vinton County,97517206
G3901650,1990,"","","","","","","",Warren,165,"","","",3,"",1642,"","","",1640,"",2,Ohio,39,"","",Warren County,1646083739
G3901670,1990,"","","","","","","",Washington,167,"","","",3,"",6020,"","","",9999,"",2,Ohio,39,"","",Washington County,704566604
G3901690,1990,"","","","","","","",Wayne,169,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Wayne County,1230712804
G3901710,1990,"","","","","","","",Williams,171,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Williams County,459076404
G3901730,1990,"","","","","","","",Wood,173,"","","",3,"",8400,"","","",9999,"",2,Ohio,39,"","",Wood County,1542631652
G3901750,1990,"","","","","","","",Wyandot,175,"","","",3,"",9999,"","","",9999,"",2,Ohio,39,"","",Wyandot County,249310173
G4000010,1990,"","","","","","","",Adair,001,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Adair County,135186034
G4000030,1990,"","","","","","","",Alfalfa,003,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Alfalfa County,61269449
G4000050,1990,"","","","","","","",Atoka,005,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Atoka County,89181046
G4000070,1990,"","","","","","","",Beaver,007,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Beaver County,71088961
G4000090,1990,"","","","","","","",Beckham,009,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Beckham County,195025132
G4000110,1990,"","","","","","","",Blaine,011,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Blaine County,109561852
G4000130,1990,"","","","","","","",Bryan,013,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Bryan County,286881001
G4000150,1990,"","","","","","","",Caddo,015,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Caddo County,256161801
G4000170,1990,"","","","","","","",Canadian,017,"","","",7,"",5880,"","","",9999,"",3,Oklahoma,40,"","",Canadian County,957389823
G4000190,1990,"","","","","","","",Carter,019,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Carter County,476014555
G4000210,1990,"","","","","","","",Cherokee,021,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Cherokee County,316350412
G4000230,1990,"","","","","","","",Choctaw,023,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Choctaw County,113875229
G4000250,1990,"","","","","","","",Cimarron,025,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Cimarron County,32446641
G4000270,1990,"","","","","","","",Cleveland,027,"","","",7,"",5880,"","","",9999,"",3,Oklahoma,40,"","",Cleveland County,2260114386
G4000290,1990,"","","","","","","",Coal,029,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Coal County,43751830
G4000310,1990,"","","","","","","",Comanche,031,"","","",7,"",4200,"","","",9999,"",3,Oklahoma,40,"","",Comanche County,1103096656
G4000330,1990,"","","","","","","",Cotton,033,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Cotton County,60035258
G4000350,1990,"","","","","","","",Craig,035,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Craig County,133587468
G4000370,1990,"","","","","","","",Creek,037,"","","",7,"",8560,"","","",9999,"",3,Oklahoma,40,"","",Creek County,640402818
G4000390,1990,"","","","","","","",Custer,039,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Custer County,275131084
G4000410,1990,"","","","","","","",Delaware,041,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Delaware County,268387877
G4000430,1990,"","","","","","","",Dewey,043,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Dewey County,53322619
G4000450,1990,"","","","","","","",Ellis,045,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Ellis County,44671431
G4000470,1990,"","","","","","","",Garfield,047,"","","",7,"",2340,"","","",9999,"",3,Oklahoma,40,"","",Garfield County,644601723
G4000490,1990,"","","","","","","",Garvin,049,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Garvin County,251012717
G4000510,1990,"","","","","","","",Grady,051,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Grady County,430481215
G4000530,1990,"","","","","","","",Grant,053,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Grant County,63725425
G4000550,1990,"","","","","","","",Greer,055,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Greer County,57669850
G4000570,1990,"","","","","","","",Harmon,057,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Harmon County,29301042
G4000590,1990,"","","","","","","",Harper,059,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Harper County,47354291
G4000610,1990,"","","","","","","",Haskell,061,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Haskell County,89797751
G4000630,1990,"","","","","","","",Hughes,063,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Hughes County,114547629
G4000650,1990,"","","","","","","",Jackson,065,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Jackson County,284220838
G4000670,1990,"","","","","","","",Jefferson,067,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Jefferson County,57250532
G4000690,1990,"","","","","","","",Johnston,069,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Johnston County,75905000
G4000710,1990,"","","","","","","",Kay,071,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Kay County,591044769
G4000730,1990,"","","","","","","",Kingfisher,073,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Kingfisher County,145876039
G4000750,1990,"","","","","","","",Kiowa,075,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Kiowa County,102960703
G4000770,1990,"","","","","","","",Latimer,077,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Latimer County,90933731
G4000790,1990,"","","","","","","",Le Flore,079,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Le Flore County,372526137
G4000810,1990,"","","","","","","",Lincoln,081,"","","",7,"",9999,"","","",9999,"",3,Oklahoma,40,"","",Lincoln County,288824433
G4000830,1990,"","","","","","","",Logan,083,"","","",7,"",5880,"","","",9999,"",3,Oklahoma,40,"","",Logan County,313861589
